SubjectID	Sex	Ethnicity	Age	Raised	Nearest city	II.1	II.2	II.3	II.3a	II.3b	II.4	II.5	II.5a	II.6	II.7	III.1	III.2	III.3	III.4	III.5	III.6	III.7	III.8	III.9	III.10
1383	m	Caucasian	25	Buffalo, New York State	Buffalo	l	p	s		sub	d	i		b	2	n	y	n	y	n	n	n	n	y	n
1384	f	Caucasian	19	Boise, Idaho!	Boise, Idaho. The West,but not on the coast. East of the Rockies.	f	2 (s,f)	s		sub	2 (d,w)	2	Nope	b	d	y	y	n	y	y	y	n	n	y	n
1385	m	Dutch/Hungarian	16	Lethbridge, AB,canada	Calgary	f	p	s		sub	w	i		b	d	y	y	n	n	n	y	n	n	y	n
1386	m	Caucasian	18	Bucks County PA	Philadelphia	l	s	z (h)	Both are cold	hoagie	w	2	Frosting comes from the store and icing is homemade	b	d	n	n	y	n	n	n	n	n	n	n
1387	m	Caucasian	20	4 - Duvall,wA 5-10 - Newcastle,wA 10-13 - Sanford,fL	Seattle,wA and Orlando,fL,respectively	f	s	s		sub	w	2	I have no idea. I'd say frosting is more common, though.	b	d	y	y	n	y	n	y	n	n	y	n
1388	m	White	21	southeast Mississippi	Between Mobile and New Orleans	l	s	p		p	w	i		b	d	n	y	n	y	y	n	n	n	y	n
1389	f	Mixed (white,black, Asian)	17	Atlanta,georgia, USA	Atlanta is major enough.	2	2 (s,f)	z (p)	I've only ever called sandwiches I ate while visiting New Orleans ps because that's what they were called on the menu.   I typically call all other longboard sandwiches ss.	sub	w	2	No.	b	d	n	y	y	y	y	n	n	n	y	n
1390	m	White	14	California	San Francisco	f	s		M		w	2	No its interchangeable	b	d	y	y	y	y	y	n	n	n	y	n
1391	m	Chinese	18	Vancouver,canada	Vancouver is legit. Do not question it 😉	f	p	s		subammie	w	2	Not that I know of, I dont bake.	b	d	y	y	y	y	n	y	n	n	y	n
1392	m	White	22	New York, NY	New York, NY	f	s	z (r)	Interchangeable for me	r	w	2	Icing sits on the cake. Frosting is part of the outer layer of the cake.	b	d	n	n	y	y	n	n	n	n	y	n
1393	f	White	26	Ogden, UT	Salt Lake City,where the 2002 Winter Olympics were held.	f	s	s		sub	d	2	frosting is thick and creamy. icing is thin to runny and may harden (but different than glaze)	b	d	y	y	n	y	n	y	n	n	y	n
1394	f	White/Native	22	Michigan and Florida	Flint	l	2 (s,p)			sub	2 (d,w)	2	Icing is thinner , used for detail decorating, and hardens	b	d	n	y	y	y	n	n	n	n	y	n
1395	m	Anglo-Canadian	33	East York,ontario and Scarborough,ontario	Toronto	f	p	s		sub	d	2	Frosting is typically fancier	b	d	y	y	n	y	n	y	n	n	n	n
1396	f	White	23	Sacramento CA Phoenix AZ	Both are major cities	f	s			sub,sandwich	d	f		b	d	y	y	n	y	n	y	n	n	y	n
1397	m	Chinese	18	Mississauga,ontario	Toronto	2	2 (s,p)	s		sub	w	2	icing is made using powder sugar, it looks glossier and has a more liquid texture. Frosting is more thicker and its made using lots of butter and thickening agents like meringue powder	b	d	y	n	y	y	n	y	n	y	y	n
1398	f	White	25	PA	Philadelphia	2	s	h		hoagie	w	2		b	d	n	y	y	y	n	n	n	n	y	n
1399	m	White	23	Marion, North Carolina	Asheville,or Charlotte	2	f	s		sub	w	i		b	d	n	y	y	y	n	n	n	n	y	n
1400	m	White/European,of Irish and Russian descent	19	Santa Monica,california	Los Angeles	f	s	s		sub	d	2	Yes, icing is a thin and glacée type coating,but frosting is thick,rich and creamy like buttercream	b	d	y	y	n	y	n	y	n	n	y	n
1401	m	chinese	16	colon,panama	toronto	l	s	s		sub	w	2	icing is more sugary and frosting is thicker	b	d	y	y	n	y	n	y	n	n	y	n
1402	f	White	19	Palmdale,california	Los Angeles,cA	f	s	s		sub	d	2	No, I use them interchangeably.	b	d	y	y	y	y	n	y	n	n	y	n
1403	f	chinese	19	Toronto,ontario,canada	Toronto,cause everyone knows Toronto	f	2 (s,f)	s	n/a	sub,sub,sandwich	w	2	nothing, just whatever word everyone else is using....or which ever one comes to mind first?	b	d	y	n	n	y	n	y	n	n	y	n
1404	f	white	21	San Jose,cA Atlanta,gA	San Francisco,cA Atlanta,gA	f	s	s		sub	w	2	Icing is decorative,frosting is for covering cakes.	b	d	y	y	n	n	n	y	n	n	y	n
1405	m	Native Hawaiian	35	Seattle wash, Newport News Virginia,banbury England	Boise Idaho	l	f	s		sub	w	2	Not really	b	d	y	n	n	y	n	y	n	n	y	n
1406	f	white	28	State College	Pittsburgh	f	s	z (h)	no	h	w	2	no	p	2	y	y	n	y	n	y	n	n	y	n
1407	m	white	19	Southborough, Massachusetts  Worcester, Massachusetts	Boston, Massachusetts	f	s	s		sub	b	2		b	d	y	y	n	n	n	n	n	n	y	n
1408	f	white	20	Linden, New Jersey	New York City	2	s	s		sub	w	2		b	d	y	n	y	y	n	y	n	n	n	n
1409	m	white	19	Louisville, KY	Indianapolis	2	2 (f,c)	s		sub	w	2		b	2	y	n	n	y	n	y	n	n	y	n
1410	m	Hispanic	19	Hialeah,florida	Miami	l	s	s	no	sub	w	2		b	d	y	n	n	n	n	y	n	y	n	n
1411	m	Asian/Pacific Islander	19	Ewa Beach,hI	Honolulu	f	s	z (h)	Yes. Subs are long,hoagies are from Philly or are filled with hamburger meat. Sandwiches are everything else.	sub	w	2		b	d	y	n	n	n	n	y	n	n	y	n
1412	m	Asian American	19	Philadelphia,pa Maryland	Philadelphia	f	2 (s, jawn)	z (h)	Subs can be with warm meat.	sub	2 (w,b)	2		b	d	y	n	n	n	n	y	n	y	n	n
1413	m	White	19	Worcester MA and Philadelphia PA	Boston and Philadelphia	f	s	h	Yes.	hoagie	2 (w,b)	i		b	d	y	y	y	n	n	y	n	n	y	n
1414	m	Caucasian	16	Grafton Massachusetts. Philadelphia Pennsylvania	Philadelphia	2	c	4(r,p,h,s)	Yes	hoagie	w	2		b	d	n	n	n	y	n	n	n	n	n	y
1415	m	Caucasian	18	Lebanon,pennsylvania	Harrisburg	2	s	z (h)	No, they are the same	sub	w	i		2	d	n	n	y	y	n	n	n	n	y	n
1416	m	Caucasian	18	Islip, New York	New York City	l	s	s	Subs are on long rolls,sandwhich is everything else	sub	w	2		b	d	n	n	n	y	n	n	n	n	n	n
1417	f	Hispanic	19	Orlando,florida	Orlando	l	s	s	no	sub	w	2		b	d	y	n	n	n	n	y	n	y	n	n
1418	f	Caucasian	16	Islip, New York	New York City	l	s	s		sub	w	2		b	d	n	n	n	y	n	n	n	n	y	n
1419	m	Asian American	20	Baltimore, Maryland	Baltimore	f	2 (s,r)	z (h)	Subs can be with warm meat.	sub	w	2		b	d	y	n	n	n	n	y	n	y	y	n
1420	m	Caucasian	17	East Islip, New York	New York City	l	s	s		sub	w	2		b	d	y	n	n	y	n	n	n	n	n	y
1421	m	White	16	Philadelphia,pA	Philadelphia	f	s	2 (h,r)	Yes.	hoagie	2 (w,b)	i		2	d	y	y	y	n	n	y	n	n	y	n
1422	f	white	28	State College	Pittsburgh	f	s	z (h)	no	h	w	2	no	p	2	y	y	n	y	n	y	n	n	y	n
1423	m	White	19	West Chester,pa	philadelphia	f	s	h		Hoagie	w	b	icing is smoother and thinner,while frosting is thicker and fluffier	b	d	y	y	y	n	n	y	n	y	y	n
1424	m	African-American	19	Chicago	Chicago	l	p	s		Sub	w	b		b	d	n	y	n	n	y	n	n	n	y	n
1425	f	Indian	20	New Bern, NC and Philadelphia,pA	Raleigh,philadelphia	l	s	2 (p,h)	Po'boy is a New Orleans sandwich, usually fish or something Hoagie is cold cuts and cheese on a long roll	Sub in NC,hoagie in Philadelphia	w	b	sometimes. Frosting is always the creamy kind you put on a whole cake/cupcake. Icing is gel usually and used for decoration	b	d	n	n	y	n	n	y	n	n	n	n
1426	f	white	20	San Mateo,cA	San Francisco	f	s	s		Sandwhich	w	b	no	b	d	y	y	n	n	n	y	n	n	y	n
1427	f	Caucasian	34	Halifax, NS and Sandy Cove,digby,county NS	It is the only major city east of montreal..	f	p	s		Sub	w	b	No	b	2	y	y	n	n	n	y	n	n	y	n
1428	f	white/caucasian	19	Omaha, NE	Chicago	l	p	z (h)	A Po'boy is a specific type of sub that's from the south. Sub is generally cold (but can be hot),hoagie is generally hot (and more meat?)	Sub	w	b	Icing is a more thin type of frosting that dries harder. Frosting is softer and generally goes on thicker.	b	2	y	y	n	y	n	y	n	n	y	n
1429	f	White	20	Philadelphia	Philadelphia	l	s	z (h)	Hoagies have cold meats and Subs are hot, like a meatball sandwich	Hoagie	w	i		b	d	n	n	y	n	n	n	n	n	n	n
1430	m	American	16	Natick, MA	Boston, MA	f	s	s		Sub	d	f		b	d	y	y	n	n	n	y	n	n	y	n
1431	f	white	21	Washington	Seatlle	l	s	z (h)	Yea. Sub is on Sub bread	Sub	d	b	Frosting is thicker, icing lays flat.	b	2	y	y	n	n	n	y	n	n	y	n
1432	m	Filipino	20	Orange County,cA	Manila	f	f	z (h)	All equivalent. Except hero is cold, I guess?	sandwich	d	b	One's frosty and the other is icy.	b	d	y	y	n	n	n	y	n	n	y	n
1433	f	Asian	19	Philadelphia	I would just say Philadelphia	f	s	h		Hoagie	w	i		b	d	y	n	y	n	n	y	n	y	y	n
1434	f	Asian/Taiwanese	19	Fresh Meadows (Queens), New York City, NY	New York City	f	s	s		Hero	w	b	No	b	d	y	n	y	n	n	y	n	n	n	n
1435	f	Caucasian	28	Winnipeg Manitoba	Winnipeg	f	s	s		Sub	w	i		2	2	y	y	n	n	n	y	n	n	y	n
1436	m	Caucasian	20	Norristown,pennsylvania and Worcester,pennsylvania	Philadelphia,pennsylvania	l	s	z (h)	No	Hoagie	w	b	No	b	d	y	n	y	n	n	n	n	y	n	n
1437	f	Asian	21	Pennsylvania	Philadelphia	f	s	z (h)		Hoagie	w	b		b	d	y	n	n	n	n	y	n	y	y	n
1438	f	White	19	Seoul, Korea; Newport News, VA; Clovis, NM; Annandale, VA	Seoul,williamsburg, Amarillo (TX),washington DC	l	s	s		Sub	w	b	No	b	d	y	y	y	n	n	y	n	n	y	n
1439	f	Caucasian	24	Detroit Michigan	Detroit	l	p	s		Sub	d	b	Frosting is more spreadable and would cover the whole cake. Icing is used more sparingly and more for writing or detailed decoration.	b	d	n	y	n	n	n	n	n	n	y	n
1440	f	Asian	20	Japan; Denver,cO; Carrboro, NC; Chapel Hill, NC	Denver and Washington DC	f	s	s		Sub	w	b	I picture frosting to be more solid	b	d	y	n	y	n	n	y	n	y	y	n
1441	f	Caucasian	22	Wyomissing,pA and Kutztown,pA	Philadelphia	f	s	z (h)		Sub	w	b	Not necessarily,but icing is sometimes thinner and more watery	b	d	y	y	n	n	n	y	n	n	y	n
1442	f	White	21	Delray Beach,fL	Miami	f	s	s		Sub	w	b	Nah	b	d	y	y	y	n	n	y	n	n	y	n
1443	f	Caribbean America	21	Philadelphia	New York City	l	s	h		Hoagie	w	b	I don't think there's a difference.	b	d	y	y	y	n	n	y	n	n	y	n
1444	f	White Hispanic	22	Indiana, Michigan,ohio	New York City	f	c	s		Sub	d	b	Icing and frosting are completely different. Icing is like a glaze or ganache,while frosting is typically creamy and somewhat fluffy, like a buttercream or cream cheese frosting.	b	d	n	y	n	n	n	y	n	n	y	n
1445	m	Canadian	27	Saint John, NB	Halifax	f	2 (s,p)	s		Sub	w	b	Icing is decorative,frosting is plain.	2	d	y	y	n	n	n	y	n	n	y	n
1446	f	white	19	Ballard,wA; Canterbury,cT; Yorktown, VA	Seattle,hartford,dC	l	s	g		Grinder	w	b	no	b	d	y	y	n	n	n	y	n	n	y	n
1447	f	Caucasian	21	Minnetonka, MN	Minneapolis	l	p	s		Sub	d	b	There is a difference in texture. Icing is more watery, more grainy, more gel-like. Frosting is more fluffy.	b	s	y	y	n	n	n	y	n	n	y	n
1448	f	Chinese	22	Jilin Province and California	LA	f	s	s		Sub	w	i		b	d	y	y	n	n	y	y	n	n	y	n
1449	m	Caucasian	18	Oak Harbor,wA and Soldotna, AK	Seattle,wA and Anchorage, AK	l	s	s		Sub	w	b	Yes but I'm not sure what it is so I use them interchangeably.	b	d	y	y	n	n	n	y	n	n	y	n
1450	f	White, non-hispanic	31	Miami,fl	Atlanta,ga	2	s	z (h)	Po'boys are a Cajun style sub consisting of mostly fried seafood,while subs are generally made with luncheon meats	Sub	w	b	Icing and Frosting are different things. Frosting is the fluffy stuff you put on birthday cakes, icing is more of a glaze that usually goes on cookies,but is on some cakes.	b	d	y	y	n	n	y	y	n	y	y	n
1451	m	Hispanic	21	El Paso, TX	Phoenix ,dallas,or Alberqueque/Santa Fe	f	c	s		Sub	w	b	Not that I ever knew, I assumed they were interchangeable.	b	d	y	y	y	n	n	y	n	y	y	n
1452	m	Caucasian	18	Kiryat Malakhi (Israel), Los Angeles	Los Angeles	f	s	o		Sandwich	w	b	No.	b	d	y	y	n	n	n	y	n	n	y	n
1453	f	Caucasian	22	Palo Alto,cA	San Francisco	f	s	s		Sub	d	b	No they are 2 words for the same thing	b	d	y	y	y	n	n	y	n	n	y	n
1454	m	Hispanic	20	Westchester, NY	New York City	f	s	z (h)	No clue lol	Sub	w	b	No	b	d	y	y	y	n	n	y	n	n	y	n
1455	f	multi-racial	23	Palo Alto,cA	San Francisco,cA	f	s	o	do not use any of these terms	sandwich	w	f		b	d	y	y	n	n	n	y	n	n	y	n
1456	f	White	30	Dallas, TX	Dallas	l	c	s		Sub	w	i		b	d	y	y	n	n	y	y	n	y	y	n
1457	f	white	56	clinton, md	washington,dc	l	s	s		Sub	w	i		b	d	n	y	n	n	n	n	n	n	y	n
1458	f	Chinese	19	Minneapolis, MN	Minneapolis	f	s	z (h)	A hoagie is hot, a sub can be hot or cold. I only started using "hoagie" once I started school here in Philly.	Sub	d	b	Frosting is like buttercream frosting or stuff you put on cakes and cupcakes. Icing is like glaze.	b	d	y	y	n	y	n	y	n	n	y	n
1459	f	white	25	Washington and oregon states	Seattle,portland and Eugene	f	s	z (h)	Grinder is hot,sub is cold	Sub	w	b	Icing is thinner like a glaze,frosting is thick	b	d	y	y	n	n	n	y	n	n	y	n
1460	f	White	17	Los Angeles	Los Angeles	f	s	s		Sub	w	b	Yes: frosting tends to be softer and have butter in it,while icing hardens and is made of just sugar and egg whites	b	d	y	y	n	n	n	y	n	n	y	n
1461	f	african american,caucasion	20	Plymouth, MN	minneapolis	f	p	s		Sub	w	b	no	b	d	y	y	n	n	n	y	n	n	y	n
1462	f	Chinese	19	New York	New York City	f	s	s		Sub	w	b	Frosting is a thicker consistency; icing is usually pour-over whereas frosting is spread on.	b	d	y	n	n	n	n	y	n	n	n	n
1463	f	White	23	Arizona	Phoenix	f	s	z (h)	Interchanged depending on what is on the menu	Sub	d	f		b	d	y	y	n	n	n	y	n	n	y	n
1464	f	South east Asian/European	17	Virginia (Williamsburg and Richmond)	Washington DC,charlottesville	f	s	z (h)	I think that hoagies are hot and subs are cold,however I'm not entirely sure.	sandwich	w	b	Icing can be used on the whole cake, not just for decoration while frosting is ONLY used for decoration.	b	d	y	y	n	n	n	y	n	n	y	n
1465	f	Asian	19	Westbury, LI, NY	New York City	f	c	2 (r,h)	Not really	Sub	w	b	icing seems to be more with cupcakes, and frosting is for cakes	b	d	y	n	y	n	n	y	n	n	y	n
1466	f	Asian	19	NY, NY and Livingston, NJ	Newark and NYC	f	s	z (h)	no	Sub	w	b	no	b	d	y	n	y	n	n	y	n	y	y	n
1467	f	Chinese	15	Mississauga,ontario	Toronto	f	p	s		Sub	w	i		b	d	y	y	n	y	n	y	y	n	y	n
1468	m	White	20	West Chester,ohio	Cincinnati,ohio	f	s	s		Sub	d	b	Icing is thinner.	b	d	y	y	n	n	y	y	n	n	y	n
1469	m	White	23	malvern pennsylvania	philadelphia	2	s	z (h)	No difference	Hoagie	w	b	Not to me	b	d	n	y	y	n	n	n	n	n	y	n
1470	f	Half Indian half white	19	Phoenixville pa	Philadelphia	f	s	z (h)		Hoagie	w	b	Icing seems classier	b	d	y	n	y	n	n	y	n	n	y	n
1471	f	USA	19	Boise, Idaho. And Anchorage Alaska	Unsure?	f	c	s		Sub	w	b	No	b	d	y	y	y	n	y	n	n	y	y	n
1472	m	White	22	British columbia	Vancouver	f	s	s	I only heard subs used with subway. If it's not from subway it's just a sandwich.	Sandwich	w	i		b	2	y	y	n	n	n	n	n	n	n	n
1473	m	Caucasian	17	Howell, NJ	New York	l	s	s		Sub	w	b	No	b	d	n	n	y	n	n	n	n	n	y	n
1474	m	White / Native American	20	Northern California / Southern Oregon	Portland	f	p	s		Sub	w	b	Nope.	b	d	y	y	n	n	n	y	n	y	y	n
1475	f	African American	20	Wheaton, IL	Chicago	l	p	s		Sub	w	b	No	b	d	y	y	y	n	n	y	n	y	y	n
1476	m	White	26	New York,rochester area	Buffalo	l	p	s		Sub	w	b	Frosting is the act of putting icing or frosting on a cake.	b	d	n	y	n	y	n	n	n	n	y	n
1477	f	Anglo-Saxen	23	Middletown,connecticut	Hartford/New Haven	f	s	g		Grinder	w	f		b	d	n	y	y	n	n	n	n	n	y	n
1478	f	White	20	Coppell TX,southlake Tx	Dallas area	f	s	s		Sandwich	w	b	No	b	d	y	y	n	n	y	y	n	y	y	n
1479	m	European (mostly Iberian and South European)	18	Camrose, Alberta (though born in the Philippines)	Edmonton, Alberta	f	p	s		Sub	2 (d,w)	b	I don't think there's a difference, unless the product I use says so.	2	2	y	y	n	n	n	y	n	n	n	n
1480	f	Caucasian	23	Edmonton, alt	Edmonton	f	p	s		Sub	w	i		b	d	y	y	n	n	n	y	n	n	y	n
1481	m	Caucasian	33	Pittsburgh,pennsylvania	Pittsburgh,pennsylvania	l	p	z (h)	Hoagie is hot,sub is cold	Sub	w	f		b	d	y	y	n	n	n	y	n	n	y	n
1482	m	Vietnamese	23	Philadelphia	New York	f	s	z (h)		Hoagie	w	b	No difference.	b	d	y	n	n	n	n	y	n	y	n	n
1483	f	White	18	Augusta,gA	In the same state as Atlanta	l	s	s	Coke is a Coca Cola brand. Soda refers to any kind of carbonated drink.	Sub	w	b	Icing is more like glazed on, like on cinnamon buns. Frosting is more like what you would find on a cake.	b	2	y	y	y	y	y	y	n	n	y	y
1484	m	Canadian (white)	18	Fort McMurray	Calgary / Vancouver	f	p	s		Sub	w	i		b	s	y	y	n	n	n	y	n	n	y	n
1485	m	White	25	New Jersey	NYC	2	s	z (h)	they are different kinds of sandwiches. one would not call a cake a pie but one could call a pizza a pie. if you don't know the difference than i feel bad for you Charles.	depends on the kind of sandwich	2 (d,w)	b	Icing is used to create a design upon the cake while frosting is used to coat the cake it self. they are essentially the same but it is in the use of the object that will change it's meaning.	2	2	n	y	y	n	y	n	n	n	y	n
1486	f	mixed	27	Guam	none	f	s	s		sandwich	w	i		b	d	y	n	n	n	n	y	n	n	y	n
1487	m	Asian-American	14	New York, NY	Do you know where you are?	f	s	s		Sub	w	f		b	d	y	y	y	n	n	y	y	n	y	n
1488	f	White	19	Phoenixville,pennsylvania	Philadelphia	l	s	h		Hoagie	w	i		b	d	n	y	y	n	n	y	n	y	y	n
1489	f	White	19	Phoenixville,pennsylvania	Philadelphia	l	s	h		Hoagie	w	i		b	d	n	y	y	n	n	y	n	y	y	n
1490	m	Caucasian	25	Lakewood,wA	Seattle	f	s	s		Sub	d	f		b	d	y	y	n	y	n	y	n	n	y	n
1491	m	Caucasian	32	Livonia, Michigan	Detroit	l	p	z (h)		Sub	d	b	No difference	b	d	n	y	y	n	n	n	n	n	y	n
1492	m	White	18	Toronto,ontario; Calgary, Alberta	Edmonton	f	f	s		Sub	w	i		b	d	y	y	n	n	n	y	n	n	y	n
1493	m	Caucasian	33	San Bernardino and San Diego California	San Diego	f	c	s		Sub	w	i		b	d	y	y	n	n	n	y	n	n	y	n
1494	m	White Jewish	19	NE Philly	Philly	f	s	h		Hoagie	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1495	m	Filipino American	19	North Jersey,bergen County	NYC	f	s	z (h)	no	Sub	w	b	no	b	d	y	y	n	y	n	y	n	n	y	n
1496	m	Hispanic	19	Boise, Idaho and Mexico City, Mexico	Portland	f	p	s	nay	Sub	d	f	no	b	d	y	y	y	y	n	y	y	n	y	n
1497	m	Chinese	19	Minocqua,wI	Milwaukee	f	s	s	no	Sub	w	f		b	d	y	n	y	y	n	y	n	n	n	n
1498	m	white	19	Hazleton,pA	Scranton,pA	2	s	h		h	2 (d,w)	2	no	b	d	y	y	y	y	n	y	n	y	y	n
1499	f	white	20	Cincinnati,oH	Cincinnati,oH	2	p	z (h)	no	s	d	2	yes; frosting is thicker than icing	b	d	y	y	y	y	n	y	n	n	y	n
1500	f	asian	19	Windsor,ontario,canada	Detroit, MI or Toronto,ontario,canada	f	p	z (h)	no	s	w	2	yes; icing is harder while frosting is more fluffy	b	d	y	y	n	y	n	y	n	n	y	n
1501	m	asian	20	Plano, TX	Dallas, TX	f	s	z (h)	no	s	2 (d,w)	2	no	b	d	y	y	y	y	n	y	n	y	y	n
1502	m	white	53	Oklahoma City,oK	Dallas, TX	l	s	z (h)	no	s	d	2	no	b	d	y	y	n	y	y	y	n	n	y	n
1503	f	white	52	Oklahoma City,oK	Kansas City, MO	l	s	s		s	w	2	no	b	d	y	y	n	y	y	y	n	n	y	n
1504	f	white	45	Oklahoma City,oK	Dallas, TX	2	s	z (p)	no	s	w	i		b	d	y	y	n	y	y	y	n	n	y	n
1505	f	white	19	Reno, Nevada	San Francisco,cA	f	s	z (p,h)	yes; hoagie is from NY, NJ,or PA; po'boy is cajun from LA; sub is long,submarine-shaped	o; sandwich	2 (d,w)	2	yes; frosting is fluffier than icing	b	d	y	y	n	n	n	y	n	n	y	n
1506	f	black	19	Chandler, AZ	Phoenix, AZ	f	f	s		s	w	f		b	d	n	y	y	y	y	y	n	n	y	n
1507	m	white	18	Florence,sC	Charleston,sC	f	s	2 (p,g)	no	p	w	i		b	d	y	y	y	y	n	y	n	y	y	n
1508	m	white	26	Oklahoma City,oK	Dallas, TX	f	p	z (p,h)	yes; hoagies and subs have long bread loaf; po'boys are usually packed with seafood	s	w	2	yes; icing is usually applied in thin coatings; frosting is thicker and applied with knife	b	d	y	y	n	y	y	y	n	n	y	n
1509	f	white / asian	19	Gaithersburg, MD; Fredericksburg, VA	Washington DC	2	s	s		s	w	2	no	2	d	y	y	y	y	n	y	n	n	y	n
1510	f	white	21	Princeton, NJ	Trenton, NJ	2	s	z (h)	no	h	w	2	yes; frosting usually has a thicker consistency	b	d	y	n	y	y	n	y	n	n	n	n
1511	f	asian	20	Augusta,gA	Atlanta,gA	f	s	s		s	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1512	f	asian	19	San Marino,cA	Los Angeles,cA	2	2 (s,f)	s		s	2 (d,w)	2	yes; icing is for decorative purposes and is really sweet; frosting covers larger areas and is not too sweet	b	d	y	y	y	y	n	y	n	n	y	n
1513	m	White	18	Port Jervis, NY	Orange County, New York, North of NYC	l	s	s		sub	w	2	Icing is what I put on a cake,but the same object gets the word frosting when it's being used on other things like cupcakes or cookies.	o	d	n	y	y	y	n	n	n	n	y	n
1514	m	White	18	Bloomfield Hills, MI	Detroit	f	p	z (g)	Grinder is one specific place. Sub is generic. 	sub	w	2	Icing is harder	b	d	n	y	y	y	n	n	n	n	y	n
1515	f	White	19	Exeter, ME	Bangor and Portland, Maine	2	s	s		sub	2 (d,w)	2	No	2	d	y	y	y	n	n	y	n	n	y	n
1516	f	Asian	19	King of Prussia,pA	Philadelphia 	f	s	h		hoagie	w	f		b	d	y	n	y	y	n	y	n	n	n	n
1517	f	Hispanic	18	McAllen, TX	Mexico 	f	2 (s,c)	s		sub	w	2	No	b	d	y	y	y	y	n	y	n	y	y	n
1518	f	White	32	Cottage Grove, MN	Twin cities (St. Paul and Minneapolis)	f	p	z (h)	A hoagie is usually Italian style deli meats like salami. Sub it's anything on a hotdog or hoagie style bun.	sandwich	2 (d,w)	f		b	d	y	y	n	y	n	y	n	n	y	n
1519	f	White	38	Hudson, MA; North Attleboro, MA	Between Boston and Providence	l	s	s		sub	b	f		b	s	y	n	y	n	n	y	n	n	n	n
1520	m	Asian	15	San Jose,cA; Cupertino,cA	San Francisco	f	s	s		sandwich	w	2	No	b	d	y	n	n	y	n	y	n	n	y	n
1521	m	White	23	Riverside County,cA; Las Vegas, NV	Los Angeles	f	s	s		sandwich	2 (d,w)	2	No	b	d	y	y	n	y	n	y	n	n	y	n
1522	m	White	17	Atlanta,gA	Atlanta,georgia	l	2 (f,s)	z (h)	No	sub	w	f		b	2	y	y	y	y	y	y	n	n	y	n
1523	m	Hispanic	18	Pennsylvania 	Philadelphia and Lancaster	2	s	z (h)	There is, I just usually use them interchangeably. 	hoagie,sub,sandwich 	w	2	No	b	d	n	n	y	y	n	n	n	y	y	n
1524	f	White	20	Cherry Hill, NJ; Phoenixville,pA	They are both near Philadelphia	2	s	z (h)	No	hoagie	w	2		b	2	y	n	y	y	n	y	n	n	n	n
1525	f	Asian	43	Philadelphia,pA	Between New York and Washington,d.C. 	l	s	h		hoagie	w	f		b	d	n	n	y	y	n	n	n	y	n	n
1526	f	Biracial 	24	Gaithersburg, MD	Washington D.C.	l	s	z (h)	No	hoagie,sub	w	2	No	b	2	n	y	y	y	n	y	n	y	y	n
1527	f	Asian	41	Philadelphia,pA; West Chester,pA	Philadelphia 	l	s	z (h)	No	hoagie	w	f		b	d	n	n	n	n	n	n	n	n	n	n
1528	f	White	19	Silver Springs, Maryland; Lancaster,pennsylvania; Spring City,pennsylvania	Washington D.C. Lancaster County Philadelphia 	l	s	z (h)	I use both words pretty interchangeably,but if I had to explain the differences then I'd say: a sub is a longer sandwich and a hoagie is shorter and fatter. 	hoagie	w	i		b	d	n	y	y	y	n	n	n	y	y	n
1529	m	White	32	Green Bay,wI	Chicago	l	p	s		sub	b	i		b	s	n	y	n	y	n	n	n	n	y	n
1530	m	White	15	Youngstown,oH	Cleveland or Pittsburgh	l	p	s		sub	w	2	No	b	d	y	y	y	y	n	y	n	y	y	y
1531	f	White	22	New York	Between Montreal and Saratoga Springs	f	s	s		hero,sub	d	2	No	b	s	y	n	y	y	n	n	n	n	n	n
1532	m	White	18	West Chester,pA	Philadelphia	l	s	h		hoagie	w	i		b	s	y	y	y	n	n	y	n	n	y	n
1533	m	White	19	Richboro,pA	Philadelphia	l	s	h		hoagie	w	2	No	b	d	n	y	y	n	n	n	n	n	y	n
1534	m	White	19	King of Prussia,pA	Philadelphia	f	2 (s,c)	z (h)	I Just feel like a hoagie has a bigger meaning. Is rather way a hoagie as compared to a sub, just because the word almost makes me see the good as a larger bigger quantity than it actually might be.	sub	w	2	No	2	d	y	y	y	y	n	y	n	n	y	n
1535	f	White	27	Milwaukee,wI; Madison,wI	Chicago, IL	l	s	s		sub	b	f		b	d	n	y	n	y	n	n	n	n	y	n
1536	m	White	19	New York, New Jersey	New York City	l	s	z (h)	Hoagies are hot and subs are cold	sub	w	i	No	b	d	n	y	n	y	n	n	n	n	y	n
1537	f	White	20	Alabama	Montgomery I guess. Or maybe Tennessee and Florida. 	l	c	z (p,h)	A hoagie I typically think of a ham sandwich,po'boy I think shrimp. 	sub	w	2	No	b	d	y	y	n	y	y	y	n	n	y	n
